gnis_id,gnis_name
00383786,Issick Creek
00399857,Downey Sublateral
00775235,Pine Creek
01124722,North Branch Camp Kettle Creek
00382437,Goodwin Creek
00858841,Bear Creek
00379428,Cliff Creek
00394768,Mikelson Canal
00377257,Beaver Creek
00374519,Potato Creek
00782310,Desert Creek
00386844,Middle Fork Sheridan Creek
00386861,Middle Leigh Creek
00383043,Heather Creek
00791959,Tenmile Creek
00375547,Tom Beall Creek
00376629,Anderson Spring
00389079,Ramshorn Creek
00801903,Sand Creek
00389757,Rye Grass Creek
00378761,Camp Creek
00793156,Wheeler Creek
01598474,Bug Creek
01603094,South Boone Creek
00780500,Bryant Creek
00393488,Willow Creek
00388756,Porcupine Creek
00375057,Skunk Creek
00786587,Lost Creek
00380078,Crooked Creek
00396811,Lizar Lateral
01603266,Spring Creek
00377797,Blackburn Creek
00790676,Slimmer Creek
00389967,Sawmill Creek
00394217,York Creek
00388441,Pierson Creek
00378522,Burn Creek
00382788,Habit Creek
00387400,Mulligan Creek
00374328,Parkins Drain
00788973,Placer Creek
00388272,Pattee Creek
00386389,Maiden Creek
00387753,North Fork Pine Creek
00379960,Cow Creek
00390065,Seafoam Creek
01524838,Rainy Creek
00389482,Rock Creek
00376967,Barney Creek
01523615,Nelson Creek
00390918,South Fork Daniels Creek
00397865,Lockwood Creek
00395106,Big Spring Creek
01598502,Bunker Creek
00386589,McCoy Creek
01144169,Jack Lowery Creek
00388714,Polson Creek
00788746,Pelham Creek
00372003,China Creek
00372165,Cottonwood Creek
00371832,C Main Drain
00387844,North Star Creek
00785522,Johnson Creek
00400059,Renshaw Creek
00390113,Settlers Canal
01604259,Wolf Creek
00372701,Fish Creek
00379282,Chimney Creek
00389681,Rowe Creek
00779364,Barley Creek
00377661,Birch Creek
00372136,Corral Creek
00383017,Headquarters Camp Creek
00380260,Daveggio Creek
00377588,Big Smith Creek
00384580,Leroux Creek
00395872,Pipeline Ditch
00779787,Big Creek
00381374,Elk Flat Fork
00388023,Otterson Creek
00380067,Crocker Creek
00383889,Jenson Creek
00384487,Lavine Creek
00375423,Teed Lateral
00375150,South Fork Mica Creek
00395287,Daugherty Creek
00372103,Main Canal
00381806,Fivemile Creek
00375210,Spring Creek
00780923,Capitan Creek
00397799,Hotzel Creek
00388429,Pie Creek
00395136,Brown Ditch
00392402,Tripod Creek
00390957,South Fork Joe Creek
00386695,Meadow Creek
00380524,Devil Creek
00799106,Blind Creek
00382951,Haskell Creek
00391858,Taylor Canal
00373699,Lone Juniper Creek
00386131,Loosum Creek
00388682,Pole Creek
01116922,Anawalt Drain
00378918,Caribou Creek
00388466,Pinchot Creek
00379514,Cold Creek
00380366,Decker Creek
01144910,Lee Creek
00860282,Little Jack Creek
00397474,Box Car Creek
00381414,Elkhorn Creek
00388341,Pepper Creek
00397357,A Lateral
00381084,East Fork Downey Creek
02517256,G Waste
00382910,Harkness Creek
00377367,Bennett Creek
00785406,Jacobson Creek
01508215,Sema Creek
00372916,Gray Eagle Creek
00372626,Ensign Lateral
00387457,Niagara Creek
01445703,Smith Creek
00378713,Calf Creek
01139332,Canyon Creek
02707145,Shorock Hydro
00375792,West Branch Martin Canal
00382133,Fuse Creek
00394346,North Fork Beaver Creek
00394930,Pole Creek
00775368,Porcupine Creek
00384989,Little Weitas Creek
00391417,Steep Creek
00378757,Camp Creek
00784781,Henry Creek
00788686,Patrick Creek
00376926,Banks Creek
00386786,Middle Creek
00381675,Ferry Creek
00380566,Diamond Creek
00391535,Street Creek
00790420,Shineberger Creek
00384830,Little Fiddler Creek
00382790,Haden Canal
00376902,Baldy Creek
00393891,Grasser Creek
00381035,East Fork Worswick Creek
00386795,Middle Fork Big Bear Creek
00386673,Meadow Brook Creek
00390477,Sink Creek
00384784,Little Cougar Creek
00387678,North Fork Creek
02518677,J 27 M Lateral
00377887,Blue Bunch Creek
00383602,Idaho Creek
00387796,North Fork Stump Creek
00781045,Cat Creek
00393029,West Dry Creek
00395832,Big Wood River
00379621,Conner Creek
00384513,Lee Creek
00374630,Reed Canal
00379028,Cat Creek
00396430,East Branch Blackfoot Canal
00386380,Mahogany Creek
00392244,Topnotch Creek
00383833,Jackson Creek
00378199,Breadwinner Creek
00378430,Buckskin Creek
00384900,Little Moose Creek
00390422,Silver Creek
00767995,West Fork Corral Creek
00372663,Fargo Wasteway
00375790,Wenee Ditch
00391110,Spink Barker Ditch
00395334,Alder Creek
00377842,Blanchard Creek
00393563,Winchester Creek
00788131,North Fork Deep Creek
00862991,Timber Gulch Creek
00391619,Summit Creek
00384993,Little Wickiup Creek
00793056,West Fork Petty Creek
00390707,Smithy Creek
00388968,Quartz Creek
00383644,Indian Creek
00389665,Round Prairie Creek
00381191,East Fork Trapper Creek
00793545,Worden Creek
00400044,Poorman Creek
01602261,Porcupine Creek
00388181,Paradise Creek
00380370,Declaration Creek
00379836,Cottonwood Creek
00377108,Bear Creek
00380519,Derr Creek
00849149,Cave Creek
00389971,Sawmill Creek
00377115,Bear Creek
00373934,Middleton Mill Canal
00380384,Deep Creek
00374664,Rickman Creek
00791974,Tepee Creek
00386658,McNeary Creek
00383277,Homestead Creek
00786365,Little Sleeping Child Creek
00371908,Castle Creek
00791912,Taylor Creek
00395365,Evert Creek
00793648,Reeves Creek
00399910,Hayfork Creek
00371998,Chimney Creek
00788615,Papoose Creek
00380120,Crystal Creek
00391331,Stag Creek
00384540,Left Fork Placer Creek
00387800,North Fork Thompson Creek
00387665,North Fork Callis Creek
00376616,Anderson Creek
00372631,Erwine Creek
00374323,Parker Lateral
00391866,Taylor Creek
00391288,Squaw Creek
00389795,Safety Creek
00395197,Chaney Creek
00382630,Green Creek
00790885,South Branch West Fork Trout Creek
00782572,Dry Creek
00806749,Surveyors Creek
00400094,Slippy Creek
00781461,Coalpit Creek
00390921,South Fork Deer Creek
00782432,Dodgson Creek
00781519,Colter Creek
00392093,Three Sisters Creek
00376563,Almo Creek
00381049,East Fork Berg Creek
00376802,Bacon Creek
00782888,East Fork Petty Creek
00779926,Birch Creek
01116961,Annex Canal
02517339,H 8 Pipeline
00383507,Huddleson Creek
02633882,Thornock Ditch
00380686,Dog Creek
00379093,Cedar Creek
00387487,Ned Creek
02568981,Lateral M-3
01604142,White Pine Creek
00374195,North Fork Granite Creek
00387588,No Business Creek
00790951,South Fork Dry Creek
00380603,Disalto Creek
00375290,Stockton Creek
00391340,Stanley Creek
00378984,Casey Creek
00396019,Caldwell High Line Canal
00395878,Salmon Falls Creek
00781598,Control Creek
00376897,Baldwin Creek
00780726,Cabin Creek
00382374,Gold Fork River
00390200,Sheep Creek
01507321,Pataha Creek
00378447,Buffalo River
00383933,Joe Moore Creek
00380952,Dutch Creek
00838701,Berry Creek
00382270,Gilbert Creek
01446239,Summit Creek
00791420,Standard Creek
00392812,Wampum Creek
00792634,Upper Fork Clear Creek
00390579,Slaughterhouse Creek
00393037,West Fork Allison Creek
00387625,North Carson Creek
00389441,Robertson Creek
00386847,Middle Fork Smith Creek
00378007,Boise River
00782189,Deemer Creek
00380434,Deer Creek
00792017,Thayer Creek
00384590,Lewis Creek
02729228,Lateral 700B
00378072,Boulder Creek
00778265,West Fork Price Creek
00392149,Timber Flat Creek
00389262,Reed Creek
00386123,Loon Creek
00379148,Chain Creek
00787140,Meadow Creek
01128592,Walker Drain
00380747,Drake Creek
00392606,Uncle Ike Creek
00396843,Main South Side Canal
00394018,Boomerang Creek
00399116,Lake Creek
00387798,North Fork Sugar Creek
00389932,Savage Creek
00859833,Gold Creek
00379040,Cataract Creek
00784770,Henderson Creek
00382734,Grouse Creek
00779565,Bear Trap Creek
00380972,Eagan Creek
00386677,Meadow Creek
00382035,Freeman Creek
00387781,North Fork Simmons Creek
00384617,Lick Creek
01599750,Flat Creek
00841129,Hot Creek
00377988,Bog Creek
00400162,Warm Spring Creek
00377092,Bear Creek
01127227,South Alkali Drain
00780762,Cache Creek
00390283,Shell Creek
00393376,White Valley Creek
00786335,Little North Fork
02568105,C-55 Spill
00376473,Adams Creek
00392883,Warm Springs Creek
00389435,Robbins Creek
00393062,West Fork Burnt Creek
00384111,Kay Creek
00792863,Watchtower Creek
00384998,Little Wood River
00375366,Swamp Creek
00386194,Lottie Creek
00378654,Cabin Creek
02707082,Crosstie
00375812,West Fork Goose Creek
00780118,Blodgett Creek
00861171,Rosebud Creek
00393095,West Fork Elk Creek
00379127,Center Creek
00384811,Little Dry Creek
02517240,G 19 Lateral
00391042,South Fork Surprise Creek
01505370,Hangman Creek
00396944,Napias Creek
00387019,Mink Creek
00390936,South Fork Fivemile Creek
00391603,Sulphur Creek
00397843,Lake Fork
00399938,Jerrys Creek
00786190,Lion Creek
00378340,Brushy Fork
00376731,Arson Creek
00388288,Payne Creek
00379408,Clee Creek
00376976,Barren Creek
00375944,Wilson Creek
02518686,J 32 E Lateral
00392506,Twin Creek
00383918,Jimmie Creek
00373753,Lower Center Point Canal
00372842,Gibson Drain
00392882,Warm Springs Creek
01148903,Saddle Creek
00372340,Deadman Creek
00858192,South Fork Boyle Creek
00371297,Ash Lateral
01522140,Linton Creek
01524373,Pewee Creek
00379790,Corral Creek
00394891,Papoose Creek
00371417,Beaver Creek
00390597,Slickenside Creek
00373878,McGowan Ditch
00792062,Thicket Creek
00383024,Hearn Creek
00391287,Squaw Creek
00373342,Jones Lateral
00375746,Warnett Lateral
00784549,Harkness Creek
00791070,South Fork Thief Creek
00376382,Rattlesnake Creek
01601778,North Fork Horse Creek
00398141,Slide Creek
01594944,Squaw Creek
02569158,Lateral W-26
00384048,Jumbo Creek
00380027,Crane Creek
00387061,Moccasin Creek
00386845,Middle Fork Shoshone Creek
00381145,East Fork North Fork Big Wood River
00379855,Cottonwood Creek
00381053,East Fork Big Creek
00380550,Devils Toe Creek
00382909,Hargrave Creek
00395931,Sheep Creek
00382906,Hardscrabble Creek
00789444,Red Canyon Creek
00373667,Little Rock Creek
01803031,Childs Creek
00390178,Sheep Creek
00391844,Tanner Canal
00379506,Cold Creek
00389365,Right Fork Bear Creek
00788261,North Fork Tepee Creek
00778944,Alice Creek
00396698,J Canal
00789309,Rabbit Creek
00785202,Ibex Creek
00375845,Westside Lake Fork Ditch
00788069,North Branch Marten Creek
00373915,Middle Branch Fall River Canal
00383102,Henry Creek
00388205,Park Creek
00372545,East Creek
00392101,Threemile Creek
00386459,Marco Creek
00376386,Squaw Creek
00376514,Alder Creek
00387857,North Twin Creek
00395325,Dry Miner
00794498,Cooper Creek
01125523,Pole Creek
00382344,Goat Springs Creek
00372086,Cold Spring Creek
01127203,Soldier Meadows Creek
00380377,Deep Creek
00793496,Woodchuck Creek
00374133,Newell Lateral
00806345,Sentimental Creek
00371833,C-Line Canal
01508623,Spring Creek
00377196,Bear Trap Creek
00380379,Deep Creek
01506235,Little Tucannon River
00389422,Roar Creek
00377564,Big Mallard Creek
00786730,Lyman Creek
00393565,Wind Lakes Creek
00386725,Meadows Creek
00782004,Curry Creek
00386400,Malad River
00382527,Granite Creek
00777096,Spruce Creek
00374456,Plum Lateral
00381268,Eena Creek
00374931,Scott Creek
01594079,Secret Valley Creek
01594076,Second Creek
00388639,Poison Creek
00378983,Casey Creek
00381095,East Fork Fall Creek
00388478,Pine Creek
00861627,Summit Creek
00373209,Independent Ditch
00374421,Pipe Creek
01144393,Jordan Creek
00391183,Spring Creek
00793356,Willow Creek
00377500,Big Deer Creek
00388912,Prospector Creek
00371395,Bear Creek
00399886,Glover Creek
00387730,North Fork Little Copper Creek
00793009,West Fork Crow Creek
00399631,West Fork Crooked Creek
00382097,Fro Creek
00393625,Wolf Creek
00393280,Wheetip Creek
00389964,Sawmill Creek
00375632,Twin Lakes Canal East Lateral
00386630,McIntyre Creek
01439066,Box Elder Canal
00379042,Cataract Creek
00397732,Gem County Drainage
02084230,Bath Rock Creek
00377091,Bear Creek
01153072,Fall Creek
00393342,White Gravel Creek
00384116,Keenan Creek
00383335,Horn Creek
00376087,Indian Creek
00380666,Dodge Creek
00378206,Breeching Creek
00378585,Bussel Creek
00381467,Emma Creek
00393874,East Fork Roseberry Ditch
00373178,Huff Lateral
00372186,Cove Creek
00379818,Cottontail Creek
00373258,Isham Drain
00790294,Shaw Creek
00389894,Sand Creek
00377920,Blue Joe Creek
00374622,Red Rock Creek
00389379,Right Fork Williams Creek
00380433,Deer Creek
00376677,Aparejo Creek
00390868,South Fork Thorn Creek
00787265,Middle Fork Dodge Creek
00390992,South Fork Pine Creek
00394853,E Canal
00371418,Beaver Creek
00387860,North Willow Springs Creek
00387524,Never Creek
00372431,Dodge Creek
00790693,Slow Creek
00386166,Lost Lake Creek
00375061,Slaughterhouse Creek
00390872,South Fork Bacon Creek
01118670,Castle Slough
00376570,Alpine Creek
00376634,Anita Creek
00377829,Blacktail Creek
00371930,Cedar Creek
00378402,Buckhorn Bar Creek
00790835,Soldier Creek
00388392,Phantom Creek
00393768,Yockwah Creek
00779580,Beartrap Fork
00391792,Sypah Creek
00378519,Burn Creek
00396681,Hurdy Creek
00392054,Thorn Creek
00373436,L Canal
00392271,Trail Creek
00399801,Boardman Creek
00381090,East Fork Elk Creek
00373506,Lateral X
00381186,East Fork Thoroughbred Creek
01440019,Cottonwood Creek
00861874,Wall Creek
01587479,Deer Creek
00393483,Willow Creek
00386403,Malamute Creek
00374982,Sheep Creek
01600916,Lime Creek
00394997,Reed Creek
00390478,Sink Creek
00386254,Lower West Ditch
00397654,Dry Fork
00391615,Summit Creek
00383453,Hot Springs Creek
00374448,Pleasant Valley Creek
01149448,Shovel Creek
00393592,Wine Creek
00399840,Crane Creek
00378747,Cameron Creek
00373475,Lateral 614
00374168,North Alkali Drain
00375374,Sweetwater Canal
01600359,Hole in the Wall Creek
00393711,Wright Creek
00379060,Cave Creek
00391595,Sullivan Creek
00379252,Chicken Creek
00380347,Deadwood Creek
00779086,Anton Creek
02709253,Lateral 1076A1
02569160,Lateral W-3
00372049,Clear Creek
00378056,Bottle Creek
00400051,Queens River
00388350,Perry Creek
00385992,Lone Creek
00783302,Fan Creek
00862046,Willow Creek
00393499,Willow Creek
00400333,Mud Creek
01590257,Juniper Creek
00383601,Idaho Creek
00387739,North Fork Monumental Creek
00390884,South Fork Birch Creek
00371385,Battle Creek
00379398,Clear Creek
00386792,Middle Ditch
00393016,West Branch Goose Creek
00383770,Irving Creek
00375081,Smith-Hemenway Lateral
00380056,Crescendo Creek
01527180,Thunder Creek
00376667,Anthony Creek
00387492,Neff Creek
00384978,Little Tinker Creek
00378876,Canyon Creek
00373489,Lateral E
00395619,Left Fork Middle Creek
00388898,Prospect Creek
00395308,District Canal Forty-Five
00381137,East Fork Mink Creek
00379698,Copper Creek
00378121,Boundary Creek
00390923,South Fork Dicks Creek
00399659,Wilson Creek
00371595,Blacktail Creek
00379867,Cottonwood Slough
02518714,Snipe Drain
00372627,Enterprise Canal
00392563,Two-bit Creek
00861603,Storff Creek
00388986,Queen Creek
00379442,Climb Creek
01599578,Elk Creek
00859690,Fall Creek
00398157,South Moody Creek
01599709,Fire Trail Creek
01604467,South Fork Darby Creek
00390152,Sharkey Creek
01505679,Huston Creek
00376813,Bad Luck Creek
00381058,East Fork Bluff Creek
00393358,White Pine Creek
00782916,East Fork Trout Creek
00393569,Windfall Creek
00392142,Timber Creek
00400490,Arizona Creek
00398156,South Fork Rabbit Creek
00396539,Gem District D Canal
00374339,Pasture Creek
00379781,Corral Creek
00393460,Williams Creek
00384231,King Creek
02568975,Lateral L-5
00377321,Bell Creek
00387003,Miners Creek
02568122,Lateral C-11
00384842,Little Gap Creek
00390298,Sheridan Creek
00382928,Harris Creek
00377499,Big Dave Creek
00387140,Moonshine Creek
02729759,Lateral 964
00375009,Shoofly Creek
00787333,Mifflin Creek
00398117,Sheep Creek
00382118,Fry Creek
00377366,Bennett Creek
00379392,Clear Creek
01429897,Long Creek
01599736,Fisherman Creek
00779079,Anthill Creek
00381729,First Creek
00376680,Apgar Creek
00394745,Hot Creek
00378785,Camp Creek
00386084,Long Tom Creek
00782109,Davis Creek
00384969,Little Sulphur Creek
00391244,Spruce Creek
00387679,North Fork Daniels Creek
00375207,Spring Creek
00389084,Ranch Creek
00392051,Thorn Creek
00389597,Root Creek
00381773,Fisher Creek
00785578,Judd Creek
01509550,Willow Creek
00782243,Deer Creek
00780178,Bob C Creek
00379575,Collins Creek
00859007,Breakneck Creek
00781440,Coal Creek
00383166,Higgins Creek
00381842,Flatiron Creek
02518689,J 32 I Lateral
00375796,West Cache Canal
00387649,North Fork Bear Creek
00792980,West Fork Big Beaver Creek
00387727,North Fork Lick Creek
00791885,Tanglefoot Creek
00372498,Dubois Lateral
01433143,Swift Slough
00386293,Lund Creek
00380633,Dive Creek
00394023,Little Dead Elk Creek
00772505,Honey Creek
00381221,East Steel Creek
00388532,Piney Creek
00375082,Smithie Creek
00393254,West Fork Willow Creek
01508998,Thompson Creek
01145693,Lynch Creek
01508131,Saucon Creek
00390837,Sotin Creek
00373618,Little Cottonwood Creek
00389871,Salt River
00391015,South Fork Sage Creek
00371644,Boomer Slough
00388255,Pasture Creek
01598959,Cow Camp Creek
00382450,Gooseberry Creek
00378639,Cabin Creek
00780558,Bugle Creek
01446581,Threemile Creek
00379481,Cocolalla Creek
00376547,Allen Creek
00373981,Mitchell Ditch
00786997,McCarty Creek
00389897,Sand Creek
00387180,Moose Creek
00783503,Flat Rock Creek
00396586,Grays Creek
00388685,Pole Creek
02729206,Lateral 343
00384319,Kuykedahl Creek
00388134,Palisades Creek
00388686,Pole Creek
00381190,East Fork Trail Creek
00375910,Willard Lateral
00390724,Snake Creek
01599219,Dell Creek
00387089,Monroe Creek
00398560,Bodenstein Creek
00380430,Deer Creek
00388149,Panther Creek
00372193,Cow Creek
00390073,Seawell Creek
00381438,Elmer Creek
00780260,Boulder Creek
00393060,West Fork Boulder Creek
01517536,Cedar Creek
00393157,West Fork Nez Perce Creek
01589687,Horse Creek
00377094,Bear Creek
00373946,Mill Creek
00384028,Josie Creek
01446579,Threemile Creek
00391557,Stud Creek
01523745,North Fork Calispell Creek
00380114,Cruzen Ditch
02569151,Lateral W-1
00395994,Steep Creek
01598678,Cedar Creek
01442733,Little Logan River
00397717,Fossil Creek
00375407,Taylor Creek
00386289,Lunch Creek
00379858,Cottonwood Creek
00793914,Crawford Creek
00391400,Steel Creek
00382990,Haypress Creek
00383016,Headlong Creek
00397641,Dry Creek
00790883,South Branch Marten Creek
00859572,Dry Creek
00392410,Trout Creek
00394553,Bear Trap Creek
00399718,Waterfall Creek
00378363,Buck Creek
00396195,Burcham Creek
01141438,Dutchman Creek
00378720,California Creek
00396060,B Canal
01432421,Short Creek
01591660,Mistum Creek
00376069,Silver Creek
00382629,Green Creek
00391195,Spring Creek
00387387,Mule Meadows Creek
00378643,Cabin Creek
00379193,Charcoal Creek
00379378,Clarks Fork
00382572,Grasshopper Creek
00778845,Middle Fork Sun Creek
00377651,Birch Creek
00785704,Keystone Creek
00387428,Mutch Creek
00376358,Bieroth Canal
